"FIPS","year","sex","race","var_type","cb_homeowner","cb_renter","noncb_homeowner","noncb_renter","homeownership","cost_burden","severe_housing_problems"
"51760",2010,"female","hispanic","percent",0,50.80568720379147,9.66824644549763,39.5260663507109,9.66824644549763,50.80568720379147,27.29857819905213
"51760",2010,"female","hispanic","population",1055,1055,1055,1055,1055,1055,1055
"51760",2010,"female","hispanic","CI",NA,41.10956356595367,11.138651332313144,35.875386795101804,11.138651332313144,41.10956356595367,35.1027698030346
"51760",2010,"female","other","estimate",258,890,604,247,862,1148,535
"51760",2010,"female","other","MOE",228.5620800406314,663.869603296649,515.8641054083431,237.24384816839824,559.5581812186737,685.3448860747047,423.43511045229826
"51760",2010,"female","other","percent",12.906453226613307,44.52226113056528,30.21510755377689,12.356178089044523,43.1215607803902,57.42871435717859,26.76338169084542
"51760",2010,"female","other","population",1999,1999,1999,1999,1999,1999,1999
"51760",2010,"female","other","CI",11.433820912487814,33.210085207436165,25.806108324579448,11.86812647165574,27.991905013440405,34.28438649698373,21.182346695962895
"51760",2010,"female","total","estimate",7398,17886,10219,10273,17617,25284,15556
"51760",2010,"female","total","MOE",1306.993494951773,2387.761897020932,1818.8454876844269,2009.5342824766017,2085.7555308026276,2687.4017913532675,2195.2550269749413
"51760",2010,"female","total","percent",16.161307235232435,39.07287661656763,22.323925200978678,22.441890947221253,38.48523243621111,55.23418385180007,33.98287312128626
"51760",2010,"female","total","population",45776,45776,45776,45776,45776,45776,45776
"51760",2010,"female","total","CI",2.8551937586328493,5.216187296882497,3.9733604676783183,4.389929837636757,4.55643903093898,5.870765884641008,4.795646249071438
"51760",2010,"female","white","estimate",3675,6474,5302,3369,8977,10149,5623
"51760",2010,"female","white","MOE",865.0641941555552,1483.476787756974,1227.1358756984698,996.8731895576038,1359.865644068836,1631.0704245069403,1411.921716968579
"51760",2010,"female","white","percent",19.527098831030816,34.39957492029755,28.172157279489905,17.90116896918172,47.69925611052072,53.926673751328366,29.877789585547287
"51760",2010,"female","white","population",18820,18820,18820,18820,18820,18820,18820
"51760",2010,"female","white","CI",4.596515378084779,7.8824483940328065,6.520381911256481,5.296881984896939,7.225641041811031,8.666686633936983,7.50224079154399
"51760",2010,"male","black","estimate",1997,3867,4061,4758,6058,5864,3183
"51760",2010,"male","black","MOE",800.0797882781754,1346.9973792151566,1238.2998506465428,1605.0515027262365,1417.292134536843,1447.0723355066775,1135.943074382471
"51760",2010,"male","black","percent",13.60076278689641,26.33657971804127,27.657835592181435,32.40482190288088,41.258598379077846,39.93734250493768,21.678131172103793
"51760",2010,"male","black","population",14683,14683,14683,14683,14683,14683,14683
"51760",2010,"male","black","CI",5.44902123733689,9.173856699687779,8.433561606255825,10.931359413786259,9.652605969739446,9.855426925741861,7.736450823281829
"51760",2010,"male","hispanic","estimate",90,907,120,1211,210,997,835
"51760",2010,"male","hispanic","MOE",109.23716603107204,561.814463629898,169.51603280737197,486.609379385817,206.1313655202672,579.7168817157648,449.32475651248063
"51760",2010,"male","hispanic","percent",3.865979381443299,38.960481099656356,5.154639175257731,52.01890034364261,9.02061855670103,42.82646048109965,35.86769759450172
"51760",2010,"male","hispanic","population",2328,2328,2328,2328,2328,2328,2328
"51760",2010,"male","hispanic","CI",4.6923181284824755,24.132923695442354,7.281616529526287,20.902464750249873,8.854440099667835,24.901927908752782,19.300891602769788
"51760",2010,"male","other","estimate",260,540,113,423,373,800,636
"51760",2010,"male","other","MOE",296.64623019895265,366.30275513569376,146.779728300607,416.85513932600134,325.75216078139835,482.42594463166057,322.36229394308816
"51760",2010,"male","other","percent",19.46107784431138,40.41916167664671,8.45808383233533,31.66167664670659,27.91916167664671,59.88023952095808,47.604790419161674
"51760",2010,"male","other","population",1336,1336,1336,1336,1336,1336,1336
"51760",2010,"male","other","CI",22.20405914662819,27.41787089339025,10.98650660932687,31.201731985479142,24.382646765074725,36.10972639458537,24.12891421729702
"51760",2010,"male","total","estimate",5587,8568,14234,9763,19821,14155,7646
"51760",2010,"male","total","MOE",1113.3891185244943,1736.7176605561135,1754.0254407387456,2038.9165829948145,1940.748941983481,1937.5560766359126,1496.8487658076883
"51760",2010,"male","total","percent",14.6440553575173,22.45753826798071,37.30866009645628,25.58974627804571,51.952715453973575,37.10159362549801,20.04088907527784
"51760",2010,"male","total","population",38152,38152,38152,38152,38152,38152,38152
"51760",2010,"male","total","CI",2.91829817185074,4.552101228129884,4.5974665567696205,5.344193182519434,5.08688651180405,5.078517709781695,3.923382170810674
"51760",2010,"male","white","estimate",3240,3254,9940,3371,13180,6494,2992
"51760",2010,"male","white","MOE",804.7689874344377,961.5459810527784,1228.7753057511165,974.0799820439543,1376.3515542059013,1187.9490250785175,756.5625763800044
"51760",2010,"male","white","percent",16.359505175460743,16.430194395354707,50.18934612471598,17.020954304468567,66.54885130017672,32.78969957081545,15.107296137339056
"51760",2010,"male","white","population",19805,19805,19805,19805,19805,19805,19805
"51760",2010,"male","white","CI",4.06346370832839,4.85506680662852,6.204369127751157,4.918353860358264,6.949515547618789,5.998227846899861,3.820058451805122
"51760",2010,"total","black","estimate",5462,13853,8272,10998,13734,19315,12293
"51760",2010,"total","black","MOE",1140.988056187487,2228.0579514823553,1522.0331720112083,2111.868945261815,1818.1582309517235,2380.919349937908,2218.345139642105
"51760",2010,"total","black","percent",14.155760010366722,35.902552805494366,21.43838279124012,28.503304392898794,35.59414280160684,50.058312815861086,31.859530905792404
"51760",2010,"total","black","population",38585,38585,38585,38585,38585,38585,38585
"51760",2010,"total","black","CI",2.957076729784857,5.774414802338617,3.9446240041757377,5.47328999679102,4.712085605680247,6.1705827392455825,5.749242295301555
"51760",2010,"total","hispanic","estimate",90,1443,222,1628,312,1533,1123
"51760",2010,"total","hispanic","MOE",109.23716603107204,706.4588432881283,207.1570386627015,483.6761585115603,233.5598783395813,729.5468361678365,530.7414753919746
"51760",2010,"total","hispanic","percent",2.6603606266627255,42.65444871415903,6.56222287910139,48.122967780076856,9.222583505764115,45.31480934082175,33.19538870824712
"51760",2010,"total","hispanic","population",3383,3383,3383,3383,3383,3383,3383
"51760",2010,"total","hispanic","CI",3.229002838636478,20.882614344904766,6.123471435492211,14.297255646218158,6.903927825586205,21.565085313858603,15.68848582299659
"51760",2010,"total","other","estimate",518,1430,717,670,1235,1948,1171
"51760",2010,"total","other","MOE",392.6324168115134,734.9585889584188,536.6512168799676,438.57301161693704,617.9783565890475,837.0302496176587,490.29334694140005
"51760",2010,"total","other","percent",15.532233883058472,42.87856071964018,21.499250374812593,20.089955022488756,37.031484257871064,58.410794602698644,35.11244377811094
"51760",2010,"total","other","population",3335,3335,3335,3335,3335,3335,3335
"51760",2010,"total","other","CI",11.77308596136472,22.037738799352887,16.091490761018516,13.150615040987617,18.530085654844004,25.098358309375072,14.7014496834003
"51760",2010,"total","total","estimate",12985,26454,24453,20036,37438,39439,23202
"51760",2010,"total","total","MOE",1546.8603359749386,2539.3344491815174,2322.224045297686,2886.3992863284698,2631.7801005795013,2866.779073188672,2533.8864440526436
"51760",2010,"total","total","percent",15.471594700219235,31.51987417786674,29.135687732342006,23.872843389572015,44.60728243256124,46.99146887808598,27.64512439233629
"51760",2010,"total","total","population",83928,83928,83928,83928,83928,83928,83928
"51760",2010,"total","total","CI",1.8430801829841514,3.0256105819053443,2.7669240840931346,3.4391374586889594,3.135759342030671,3.4157600242930513,3.019119297555814
"51760",2010,"total","white","estimate",6915,9728,15242,6740,22157,16643,8615
"51760",2010,"total","white","MOE",1077.3738465877339,1695.8223539672429,1572.5449751978479,1392.6678228377002,1757.3822637822,1832.5558782957344,1603.8786696111868
"51760",2010,"total","white","percent",17.902912621359224,25.185760517799356,39.46148867313916,17.449838187702266,57.36440129449838,43.08867313915858,22.3042071197411
"51760",2010,"total","white","population",38625,38625,38625,38625,38625,38625,38625
"51760",2010,"total","white","CI",2.7893174021688902,4.390478586322959,4.071313851644914,3.605612486311198,4.549856993610874,4.744481238306109,4.1524366850775065
"51760",2011,"female","black","estimate",4700,9457,5140,6886,9840,14157,8436
"51760",2011,"female","black","MOE",1043.4825762087503,1779.849786745359,1110.0879408570522,1420.8376470184762,1399.1324092111513,1917.7593505941384,1607.9394535021368
"51760",2011,"female","black","percent",17.95057861971508,36.118855746094795,19.631058320284154,26.299507313905966,37.581636939999235,54.069434365809876,32.2193789863652
"51760",2011,"female","black","population",26183,26183,26183,26183,26183,26183,26183
"51760",2011,"female","black","CI",3.9853438345825545,6.797730537926743,4.239727841947264,5.426565508224711,5.34366730019918,7.3244446801135785,6.141158207623789
"51760",2011,"female","hispanic","estimate",27,1392,78,380,105,1419,946
"51760",2011,"female","hispanic","MOE",51.96742200648402,526.3656852096744,96.08546245400498,331.1119811785735,106.29678916834695,551.3333517539547,413.78780714727446
"51760",2011,"female","hispanic","percent",1.4384656366542354,74.16089504528503,4.1555673947789025,20.24507192328183,5.5940330314331375,75.59936068193926,50.399573787959504
"51760",2011,"female","hispanic","population",1877,1877,1877,1877,1877,1877,1877
"51760",2011,"female","hispanic","CI",2.768642621549495,28.04292409215101,5.119097626745071,17.640489141106737,5.663121426123972,29.37311410516541,22.045168201772746
"51760",2011,"female","other","estimate",0,829,275,309,275,829,639
"51760",2011,"female","other","MOE",NA,554.942889446743,208.14418429300397,245.5426319577723,208.14418429300397,554.942889446743,597.3250737433513
"51760",2011,"female","other","percent",0,58.669497523000715,19.4621372965322,21.86836518046709,19.4621372965322,58.669497523000715,45.22292993630573
"51760",2011,"female","other","population",1413,1413,1413,1413,1413,1413,1413
"51760",2011,"female","other","CI",NA,39.27408984053383,14.730657062491433,17.377397873869235,14.730657062491433,39.27408984053383,42.27353671219754
"51760",2011,"female","total","estimate",7973,16372,11786,11381,19759,24345,14945
"51760",2011,"female","total","MOE",1457.460159673327,2101.9178278580493,1555.7444328246847,1869.7571410002024,2017.1065528728275,2468.653259328353,2091.8996149696095
"51760",2011,"female","total","percent",16.7810237413706,34.458663074591684,24.806364707863278,23.953948476174443,41.58738844923388,51.23968681596228,31.455211315036202
"51760",2011,"female","total","population",47512,47512,47512,47512,47512,47512,47512
"51760",2011,"female","total","CI",3.067562215173697,4.423972528746526,3.274424214566183,3.935336632851074,4.245467572135098,5.195852120155651,4.402886881144994
"51760",2011,"female","white","estimate",3246,4694,6293,3806,9539,7940,4924
"51760",2011,"female","white","MOE",876.6963414368455,903.3320204187107,1061.8424031636002,962.1625952704148,1315.604215171683,1301.7073239192441,885.3980798756569
"51760",2011,"female","white","percent",17.994345584566773,26.02139808193359,34.88552580519985,21.098730528299793,52.87987138976662,44.01574366650036,27.29641332668108
"51760",2011,"female","white","population",18039,18039,18039,18039,18039,18039,18039
"51760",2011,"female","white","CI",4.860005218897087,5.007661291749602,5.886370658925663,5.333791203893868,7.293110566947631,7.216072531289118,4.908243693528782
"51760",2011,"male","black","estimate",2562,4115,3352,2925,5914,6677,3965
"51760",2011,"male","black","MOE",876.0133158969388,1078.3734734868065,978.2945835681347,863.6110565541064,1203.5768153601582,1298.0992476631939,1117.2988465591916
"51760",2011,"male","black","percent",19.777674849467346,31.766249807009416,25.876177242550565,22.579898100972674,45.653852092017914,51.54392465647677,30.608306314651845
"51760",2011,"male","black","population",12954,12954,12954,12954,12954,12954,12954
"51760",2011,"male","black","CI",6.76249278907626,8.324636973033863,7.552065644342557,6.66675201909917,9.291159605991648,10.020837175105711,8.625126189278923
"51760",2011,"male","hispanic","estimate",281,413,121,830,402,694,633
"51760",2011,"male","hispanic","MOE",301.3876145223954,345.8842811891717,177.6988360330478,443.0728944217306,333.3538822970268,454.80442245678523,412.02866383602486
"51760",2011,"male","hispanic","percent",17.082066869300913,25.106382978723403,7.355623100303951,50.455927051671736,24.437689969604865,42.18844984802432,38.48024316109422
"51760",2011,"male","hispanic","population",1645,1645,1645,1645,1645,1645,1645
"51760",2011,"male","hispanic","CI",18.321435533276315,21.026400072290073,10.802360853072814,26.93452245724806,20.26467369586789,27.647685255731623,25.047335187600297
"51760",2011,"male","other","estimate",325,877,305,136,630,1202,460
"51760",2011,"male","other","MOE",492.17797965903554,513.9947215317487,241.29267994232646,239.87631187238975,553.1792831374834,663.6669882525799,357.7721841549452
"51760",2011,"male","other","percent",19.78088861838101,53.377967133292756,18.56360316494218,8.277541083384053,38.344491783323186,73.15885575167377,27.997565429093125
"51760",2011,"male","other","population",1643,1643,1643,1643,1643,1643,1643
"51760",2011,"male","other","CI",29.956054757092854,31.283914883247032,14.686103465753284,14.599897253340824,33.66885472534896,40.39360853637127,21.775543770842678
"51760",2011,"male","total","estimate",6720,9226,11909,8988,18629,15946,8878
"51760",2011,"male","total","MOE",1282.3389090491055,1679.4582767766963,1515.1067978710282,1710.660643843483,1964.683662856759,1816.3477397747931,1478.4125770357543
"51760",2011,"male","total","percent",18.239557039329043,25.04139185191217,32.32364356865619,24.3954075401026,50.56320060798524,43.28094889124121,24.096843362375488
"51760",2011,"male","total","population",36843,36843,36843,36843,36843,36843,36843
"51760",2011,"male","total","CI",3.480549654070259,4.558418903934794,4.1123328661374705,4.643108986356928,5.332583293588359,4.929966994476001,4.012736685491829
"51760",2011,"male","white","estimate",3552,3821,8131,5097,11683,7373,3820
"51760",2011,"male","white","MOE",857.1210107847958,1128.1758519696741,1100.108431911373,1312.310181437205,1340.6119738252937,1356.6321582392002,1100.151477223705
"51760",2011,"male","white","percent",17.24188146206495,18.54764331828552,39.468957817581675,24.74151740206786,56.71083927964662,35.78952478035047,18.542789184991022
"51760",2011,"male","white","population",20601,20601,20601,20601,20601,20601,20601
"51760",2011,"male","white","CI",4.1605796358662,5.4763159650972,5.3400729669014755,6.370128544426024,6.507509217151079,6.585273327698657,5.340281914585239
"51760",2011,"total","black","estimate",7262,13572,8492,9811,15754,20834,12401
"51760",2011,"total","black","MOE",1332.2964578201054,2068.9238964048436,1384.8954973291306,1656.3015609762915,1590.9658129568654,2421.0476603007014,2085.2811534164284
"51760",2011,"total","black","percent",18.555331272197666,34.678181771724965,21.698137312517566,25.068349643559802,40.25346858471523,53.23351304392263,31.686128216265935
"51760",2011,"total","black","population",39137,39137,39137,39137,39137,39137,39137
"51760",2011,"total","black","CI",3.4041864675884854,5.286363023238479,3.538583686355956,4.232060610103716,4.065119485287235,6.18608391113448,5.328157890018214
"51760",2011,"total","hispanic","estimate",308,1805,199,1210,507,2113,1579
"51760",2011,"total","hispanic","MOE",287.47898761474727,551.601394113086,209.24244810745262,433.48309506975005,333.0619276425932,560.0187418582525,536.8269167257264
"51760",2011,"total","hispanic","percent",8.745031232254401,51.24929017603635,5.650198750709825,34.35547984099943,14.395229982964224,59.99432140829074,44.83248154457694
"51760",2011,"total","hispanic","population",3522,3522,3522,3522,3522,3522,3522
"51760",2011,"total","hispanic","CI",8.162378978272212,15.661595517123397,5.941012155237155,12.307867548828792,9.456613504900432,15.900588922721537,15.242104393121137
"51760",2011,"total","other","estimate",325,1706,580,445,905,2031,1099
"51760",2011,"total","other","MOE",492.17797965903554,734.9456102375876,315.46515451591483,302.8500398732845,610.8866471776904,840.6177753763895,713.6551487062922
"51760",2011,"total","other","percent",10.634816753926701,55.824607329842934,18.979057591623036,14.56151832460733,29.61387434554974,66.45942408376963,35.962041884816756
"51760",2011,"total","other","population",3056,3056,3056,3056,3056,3056,3056
"51760",2011,"total","other","CI",16.105300381512944,24.0492673507064,10.322812647772082,9.91001439375931,19.989746308170496,27.50712615760437,23.352589944577623
"51760",2011,"total","total","estimate",14693,25598,23695,20369,38388,40291,23823
"51760",2011,"total","total","MOE",1724.0794859594641,2528.093967174431,1743.0844130362705,2581.5393599965214,2173.688988697843,2830.108791453078,2432.309148894318
"51760",2011,"total","total","percent",17.418054649991106,30.34556339280422,28.089621243554024,24.146760713650643,45.507675893545134,47.76361804279533,28.241360915179897
"51760",2011,"total","total","population",84355,84355,84355,84355,84355,84355,84355
"51760",2011,"total","total","CI",2.043837930127988,2.9969699095186186,2.066367628517895,3.060327615430646,2.5768347918888543,3.3549982709419455,2.8834202464516836
"51760",2011,"total","white","estimate",6798,8515,14424,8903,21222,15313,8744
"51760",2011,"total","white","MOE",1144.2938542863455,1496.1933347252454,1368.269775497051,1683.0734920202533,1584.8657290504927,1849.6487457220762,1445.3078031123682
"51760",2011,"total","white","percent",17.593167701863354,22.036749482401657,37.32919254658385,23.040890269151138,54.9223602484472,39.62991718426501,22.629399585921327
"51760",2011,"total","white","population",38640,38640,38640,38640,38640,38640,38640
"51760",2011,"total","white","CI",2.9614230183394032,3.8721359594338653,3.5410708475596553,4.3557802588515875,4.101619381600654,4.786875635926698,3.7404446250320094
"51760",2012,"female","black","estimate",4312,11250,4225,6195,8537,15562,9294
"51760",2012,"female","black","MOE",902.0753141797529,1891.1044419171433,1119.3616418063914,1483.8192704984326,1221.0296590245055,2086.458853604295,1748.9623057977121
"51760",2012,"female","black","percent",16.5961049957663,43.299207143406974,16.261257793857286,23.84343006696944,32.857362789623586,59.89531213917327,35.77091832807328
"51760",2012,"female","black","population",25982,25982,25982,25982,25982,25982,25982
"51760",2012,"female","black","CI",3.4719240788998267,7.278517596478882,4.308219697507472,5.710950929483614,4.699521434164057,8.030401253191807,6.731438325755184
"51760",2012,"female","hispanic","estimate",119,444,180,557,299,563,298
"51760",2012,"female","hispanic","MOE",210.05013953518338,391.70503597892383,251.8352092614335,516.8122970624829,329.7414707198656,442.68627978230813,319.4459125795007
"51760",2012,"female","hispanic","percent",9.153846153846153,34.15384615384615,13.846153846153847,42.84615384615385,23,43.30769230769231,22.923076923076923
"51760",2012,"female","hispanic","population",1300,1300,1300,1300,1300,1300,1300
"51760",2012,"female","hispanic","CI",16.157703041167952,30.13115661376337,19.371939173956424,39.754792081729455,25.364728516912738,34.05279075248524,24.57276250611544
"51760",2012,"female","other","estimate",319,821,206,227,525,1140,675
"51760",2012,"female","other","MOE",198.21976969073998,411.51328022464844,235.63038799144732,242.0775538928589,312.2617756566596,450.1048867736275,368.11998037324736
"51760",2012,"female","other","percent",20.27972027972028,52.193261284170376,13.095994914176732,14.431023521932612,33.37571519389701,72.47298156389066,42.91163382072473
"51760",2012,"female","other","population",1573,1573,1573,1573,1573,1573,1573
"51760",2012,"female","other","CI",12.601383959996184,26.16104769387466,14.979681372628564,15.389545702025359,19.85135255287092,28.61442382540544,23.402414518324687
"51760",2012,"female","total","estimate",7624,17033,12187,11674,19811,24657,14893
"51760",2012,"female","total","MOE",1242.3220356211991,2140.810135399973,1581.8184341660392,2121.6339910055176,1710.7872670199238,2370.394056964738,1923.8192011364401
"51760",2012,"female","total","percent",15.713755719526773,35.10655839070036,25.118512716929796,24.061173172843066,40.83226843645657,50.82031411022713,30.695824230182613
"51760",2012,"female","total","population",48518,48518,48518,48518,48518,48518,48518
"51760",2012,"female","total","CI",2.560538430316994,4.412403923080039,3.2602713099592715,4.3728801496465595,3.5260877757119493,4.885597215393746,3.9651659201460077
"51760",2012,"female","white","estimate",2874,4518,7576,4695,10450,7392,4626
"51760",2012,"female","white","MOE",935.5120929750188,1150.5427996569706,1208.7357131094661,1320.8129509306948,1303.0641431242937,1342.1649659244576,1097.365123725349
"51760",2012,"female","white","percent",14.616284392005289,22.977165234196207,38.52921731170218,23.877333062096323,53.145501703707474,37.5934496262015,23.526420180033565
"51760",2012,"female","white","population",19663,19663,19663,19663,19663,19663,19663
"51760",2012,"female","white","CI",4.757728184788785,5.851308547306975,6.147259894774277,6.71725042430298,6.6269854199475855,6.8258402376262906,5.58086316292198
"51760",2012,"male","black","estimate",2282,3539,3962,2953,6244,5821,2559
"51760",2012,"male","black","MOE",959.6365906887619,1159.979655374395,986.049966524263,1062.2126246760815,1233.2721446253256,1445.2430674833734,900.8217361789735
"51760",2012,"male","black","percent",17.917713567839197,27.787374371859297,31.108668341708544,23.186243718592962,49.02638190954774,45.705087939698494,20.092650753768844
"51760",2012,"male","black","population",12736,12736,12736,12736,12736,12736,12736
"51760",2012,"male","black","CI",7.534835039955731,9.107880459912021,7.742226495950558,8.340237316866219,9.683355406919956,11.347699964536536,7.073034988842443
"51760",2012,"male","hispanic","estimate",176,780,160,537,336,956,267
"51760",2012,"male","hispanic","MOE",304.87291419335696,641.0583151116207,215.3018456870493,286.19974552749,379.3578294367997,738.3785488047442,315.8997541131522
"51760",2012,"male","hispanic","percent",10.647307924984876,47.186932849364794,9.679370840895341,32.48638838475499,20.326678765880217,57.83424077434967,16.152450090744104
"51760",2012,"male","hispanic","population",1653,1653,1653,1653,1653,1653,1653
"51760",2012,"male","hispanic","CI",18.443612473887296,38.78150726628075,13.024915044588584,17.313959197065333,22.949656953224423,44.66899871777037,19.110692928805335
"51760",2012,"male","other","estimate",120,390,205,294,325,510,376
"51760",2012,"male","other","MOE",123.93303796808983,273.33916177297027,195.7639850879114,278.4924757174779,216.41724031370515,285.06786852651425,278.2851901646942
"51760",2012,"male","other","percent",11.892963330029731,38.65213082259663,20.317145688800792,29.137760158572846,32.21010901883052,50.545094152626355,37.26461843409316
"51760",2012,"male","other","population",1009,1009,1009,1009,1009,1009,1009
"51760",2012,"male","other","CI",12.282758966113958,27.090105230225003,19.401782466591815,27.600840011643,21.44868585864273,28.252514224629756,27.58029634932549
"51760",2012,"male","total","estimate",5688,8982,12238,7994,17926,14670,6806
"51760",2012,"male","total","MOE",1414.182447626101,1729.309330704747,1559.7700551475527,1407.6446762002831,1763.113770314114,2149.6972725255414,1464.46313244052
"51760",2012,"male","total","percent",16.297060340381638,25.734914904589996,35.06389318663687,22.9041315683915,51.3609535270185,42.03197524497163,19.500315168185203
"51760",2012,"male","total","population",34902,34902,34902,34902,34902,34902,34902
"51760",2012,"male","total","CI",4.051866505146127,4.954757121955037,4.468999069244034,4.033134709186531,5.051612429987147,6.159238073822536,4.19592897954421
"51760",2012,"male","white","estimate",3110,4273,7911,4210,11021,7383,3604
"51760",2012,"male","white","MOE",1083.325675187868,1089.3585716913876,1316.1202337262923,848.3381587816264,1123.2643733367047,1506.8729317941013,1154.9602871240857
"51760",2012,"male","white","percent",15.945447087776865,21.908326497128794,40.56091058244463,21.585315832649712,56.5063576702215,37.85377358490566,18.478260869565215
"51760",2012,"male","white","population",19504,19504,19504,19504,19504,19504,19504
"51760",2012,"male","white","CI",5.554376923645755,5.585308509492348,6.747950336988784,4.349559878904976,5.759148755828059,7.725968682291332,5.921658568109545
"51760",2012,"total","black","estimate",6594,14789,8187,9148,14781,21383,11853
"51760",2012,"total","black","MOE",1314.7687069495344,2251.369049815301,1562.7210823640285,1709.001457131108,1585.8254330887905,2525.184307080376,1907.7339897562372
"51760",2012,"total","black","percent",17.030838369750505,38.19670437522599,21.145203781187043,23.62725347383646,38.17604215093755,55.227542744976496,30.613668061366806
"51760",2012,"total","black","population",38718,38718,38718,38718,38718,38718,38718
"51760",2012,"total","black","CI",3.395755738802454,5.8147865329182835,4.036161688010818,4.41397142706521,4.095835097600058,6.521990565319428,4.927253447379093
"51760",2012,"total","hispanic","estimate",295,1224,340,1094,635,1519,565
"51760",2012,"total","hispanic","MOE",387.18911221133277,751.3559784449712,321.28201853278375,549.6262321728285,473.0085872661299,882.9167233153986,430.16922992003975
"51760",2012,"total","hispanic","percent",9.989840839823907,41.44937351845581,11.513714866237725,37.04707077548256,21.503555706061633,51.43921435827971,19.133084998306806
"51760",2012,"total","hispanic","population",2953,2953,2953,2953,2953,2953,2953
"51760",2012,"total","hispanic","CI",13.111720697979438,25.443819114289578,10.879851626575812,18.612469765419185,16.017900009012187,29.89897471437178,14.567193698612927
"51760",2012,"total","other","estimate",439,1211,411,521,850,1650,1051
"51760",2012,"total","other","MOE",235.6421589959021,521.5132580193912,296.73082525244996,353.23325203043953,372.1728431370967,545.3527311394434,442.3288459788713
"51760",2012,"total","other","percent",17.00232378001549,46.90162664601085,15.917893106119289,20.17815646785438,32.92021688613478,63.903950426026334,40.70487993803253
"51760",2012,"total","other","population",2582,2582,2582,2582,2582,2582,2582
"51760",2012,"total","other","CI",9.126342331367239,20.198034779991914,11.492286028367543,13.680606197925622,14.414130253179577,21.121329633595796,17.131248876021353
"51760",2012,"total","total","estimate",13312,26015,24425,19668,37737,39327,21699
"51760",2012,"total","total","MOE",1973.728659163602,2656.7715337724753,1873.757322271884,2340.599856074293,1946.3666485149324,3128.5400832101386,2515.7811950378855
"51760",2012,"total","total","percent",15.95780388396068,31.185567010309278,29.27954926876049,23.577079836969553,45.23735315272117,47.14337089426996,26.0117477823064
"51760",2012,"total","total","population",83420,83420,83420,83420,83420,83420,83420
"51760",2012,"total","total","CI",2.366013736710144,3.184813634347249,2.2461727670485305,2.8058017934239907,2.333213436244225,3.7503477382044332,3.015801001004418
"51760",2012,"total","white","estimate",5984,8791,15487,8905,21471,14775,8230
"51760",2012,"total","white","MOE",1467.6984168482127,1572.5657966600318,1554.7919196768744,1509.2779078714264,1448.3709351979728,1999.5810001075852,1604.3447263439052
"51760",2012,"total","white","percent",15.27816784538004,22.444915362422446,39.540940077105724,22.735976715091784,54.81910792248576,37.72308320780249,21.01258712691807
"51760",2012,"total","white","population",39167,39167,39167,39167,39167,39167,39167
"51760",2012,"total","white","CI",3.7472832150744573,4.015027438047417,3.969647712811485,3.8534427142018184,3.6979368733831355,5.105269742659854,4.096164440329628
"51760",2013,"female","black","estimate",3875,10977,3946,6958,7821,14852,7899
"51760",2013,"female","black","MOE",951.0096274000069,1991.440662044378,939.0824367627424,1361.6064071111925,1272.3200897577817,1965.6374415259672,1518.3075533813958
"51760",2013,"female","black","percent",15.04503804938655,42.61919552725579,15.320701972355955,27.01506445100171,30.365740021742504,57.66423357664233,30.668582077962412
"51760",2013,"female","black","population",25756,25756,25756,25756,25756,25756,25756
"51760",2013,"female","black","CI",3.69238091085575,7.731948524787925,3.6460725142209287,5.286560052458427,4.939897848104448,7.631765186853421,5.894966428721058
"51760",2013,"female","hispanic","estimate",0,569,400,539,400,569,495
"51760",2013,"female","hispanic","MOE",NA,424.7498624676058,363.53029891090233,443.7303267272815,363.53029891090233,424.7498624676058,418.3371164712737
"51760",2013,"female","hispanic","percent",0,37.732095490716176,26.525198938992045,35.742705570291776,26.525198938992045,37.732095490716176,32.82493368700265
"51760",2013,"female","hispanic","population",1508,1508,1508,1508,1508,1508,1508
"51760",2013,"female","hispanic","CI",NA,28.166436503156884,24.106783747407317,29.4250879792627,24.106783747407317,28.166436503156884,27.74118809491205
"51760",2013,"female","other","estimate",155,1007,378,1180,533,1162,492
"51760",2013,"female","other","MOE",191.55670075071768,683.7191728379789,296.86006545803696,749.6466425865257,346.9197359638826,684.5800464436209,455.91539284581086
"51760",2013,"female","other","percent",5.698529411764706,37.02205882352941,13.897058823529413,43.38235294117647,19.595588235294116,42.720588235294116,18.088235294117645
"51760",2013,"female","other","population",2720,2720,2720,2720,2720,2720,2720
"51760",2013,"female","other","CI",7.042525762894032,25.13673429551393,10.913972994780769,27.560538330386976,12.754402057495684,25.16838406042724,16.761595325213634
"51760",2013,"female","total","estimate",6809,17374,11607,13668,18416,24183,13121
"51760",2013,"female","total","MOE",1394.5398603742026,2377.87327588935,1904.0498742502782,1939.6472559501638,2132.876956907032,2511.177792852141,2030.505768324422
"51760",2013,"female","total","percent",13.767236847426098,35.12879615026891,23.46839742812083,27.635569574184153,37.23563427554693,48.896032997695016,26.529580654292527
"51760",2013,"female","total","population",49458,49458,49458,49458,49458,49458,49458
"51760",2013,"female","total","CI",2.819644668959931,4.807863795319968,3.8498319265847347,3.9218068986820405,4.31250142930776,5.077394542545475,4.105515322747426
"51760",2013,"female","white","estimate",2779,4821,6883,4991,9662,7600,4235
"51760",2013,"female","white","MOE",862.2646886745392,1226.5984168188463,1421.2023649224802,1252.5788742450513,1592.195109102132,1374.8324062053891,1285.8071761543408
